TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
25ca40c5-451c-89cc-fba4-8613aa22,2019-08-01,15:30,2019-08-01,15:45,14,0.53,38.234,-85.755,38.234,-85.755,5,15
25e917c6-7e08-6f8f-a420-34c72145,2019-08-01,15:30,2019-08-01,15:45,7,0.373,38.257,-85.761,38.257,-85.763,5,15
311b0b1f-a6e7-2a20-5f85-8a365f5c,2019-08-01,15:30,2019-08-01,16:45,73,8.823,38.257,-85.751,38.259,-85.75,5,15
0d920c19-fef1-35c1-58bc-3ebc96df,2019-08-01,15:30,2019-08-01,15:30,5,0.435,38.245,-85.754,38.25,-85.758,5,15
2c86390f-f3b3-2279-89ef-d780b029,2019-08-01,15:30,2019-08-01,16:15,39,4.91,38.258,-85.745,38.258,-85.746,5,15
30270c11-c837-7b51-25c5-f986b661,2019-08-01,15:30,2019-08-01,15:45,9,0.311,38.257,-85.761,38.257,-85.761,5,15
24094973-2554-2dd4-c289-b96e5a4a,2019-08-01,15:45,2019-08-01,16:30,46,2.01,38.262,-85.735,38.263,-85.738,5,15
1d84d717-fa9d-de35-ac24-f530a5c3,2019-08-01,15:45,2019-08-01,16:00,16,2.34,38.254,-85.705,38.235,-85.716,5,15
11d3e444-bf1a-1965-07ba-fadb72a7,2019-08-01,15:45,2019-08-01,15:45,5,0,38.251,-85.755,38.255,-85.75,5,15
501070b3-243f-03c6-f9b5-1e788fba,2019-08-01,15:45,2019-08-01,16:00,7,0.373,38.249,-85.758,38.253,-85.757,5,15
6a74f406-c90f-8e54-7562-31465bdf,2019-08-01,15:45,2019-08-01,16:00,6,0.81,38.243,-85.745,38.252,-85.757,5,15
cd310000-3b22-ed69-ddce-35c8f28e,2019-08-01,15:45,2019-08-01,16:15,30,1.87,38.262,-85.736,38.263,-85.734,5,15
d6c518fa-66a2-f188-77bb-2186cb49,2019-08-01,15:45,2019-08-01,16:15,37,1.57,38.262,-85.736,38.263,-85.734,5,15
d7ce1693-f46a-ad25-8939-590c4be3,2019-08-01,15:45,2019-08-01,16:45,60,3.47,38.262,-85.737,38.263,-85.735,5,15
b5f560b8-739e-986d-1a28-910400b9,2019-08-01,15:45,2019-08-01,15:45,5,0.186,38.256,-85.75,38.253,-85.755,5,15
91dc0376-1823-cebb-ddd2-e6a2972a,2019-08-01,15:45,2019-08-01,15:45,6,0.48,38.248,-85.758,38.254,-85.755,5,15
96afe15c-110b-0102-9653-dcc58939,2019-08-01,15:45,2019-08-01,16:30,44,3.418,38.263,-85.779,38.266,-85.782,5,15
96b1cb78-19ff-f76d-79e5-cfa85556,2019-08-01,15:45,2019-08-01,15:45,3,0,38.221,-85.761,38.221,-85.761,5,15
97fdbe01-0fe0-f866-b3bc-8e5569cb,2019-08-01,15:45,2019-08-01,15:45,1,0.01,38.257,-85.746,38.257,-85.746,5,15
7934ee03-f4b8-7b7c-9c1e-6e53a71f,2019-08-01,15:45,2019-08-01,16:00,20,2.35,38.253,-85.705,38.236,-85.716,5,15
7d4ce6ba-9d48-2431-137c-843ff91a,2019-08-01,15:45,2019-08-01,15:45,2,0.36,38.221,-85.764,38.22,-85.758,5,15
8bf08093-55b8-4186-f8df-b014c512,2019-08-01,15:45,2019-08-01,16:00,15,2.16,38.255,-85.745,38.255,-85.744,5,15
8cb82da4-698d-054d-a9b9-1e383458,2019-08-01,15:45,2019-08-01,16:00,8,0,38.251,-85.757,38.251,-85.758,5,15
fc3c3da7-76a4-75cf-57f8-dbc3600b,2019-08-01,15:45,2019-08-01,16:00,10,1.429,38.251,-85.757,38.249,-85.758,5,15
ed77458e-8e31-3db4-597e-55d2e08a,2019-08-01,16:00,2019-08-01,16:15,6,0.52,38.25,-85.765,38.248,-85.769,5,16
b5ef4148-bbd2-d812-d2b0-4bc7c082,2019-08-01,16:00,2019-08-01,16:00,7,1.056,38.234,-85.706,38.239,-85.72,5,16
d6800bc9-80ee-1ea0-c64f-e4f22795,2019-08-01,16:00,2019-08-01,16:00,1,0,38.255,-85.756,38.255,-85.756,5,16
d98b64ca-3523-ca02-f102-8787def3,2019-08-01,16:00,2019-08-01,16:45,45,4.53,38.238,-85.721,38.256,-85.753,5,16
dc450931-6597-9bd5-d0f9-37eace8b,2019-08-01,16:00,2019-08-01,16:15,2,0,38.221,-85.763,38.221,-85.763,5,16
dffe94b4-fb3a-1c24-b0d4-6143c0c6,2019-08-01,16:00,2019-08-01,16:15,3,0,38.255,-85.757,38.254,-85.756,5,16
ab1be105-b71d-0d2a-2a5e-cea1d712,2019-08-01,16:00,2019-08-01,16:00,3,0.32,38.235,-85.718,38.237,-85.721,5,16
bd1440c7-d1c0-aa34-eaa8-dd89616e,2019-08-01,16:00,2019-08-01,16:00,2,0,38.255,-85.755,38.255,-85.755,5,16
1a1922f3-759e-5c30-de2f-9aa6e65f,2019-08-01,16:00,2019-08-01,16:45,40,3.86,38.271,-85.742,38.261,-85.741,5,16
385817ff-6483-30e0-ed4d-467a8d2c,2019-08-01,16:00,2019-08-01,16:00,2,0,38.257,-85.75,38.257,-85.75,5,16
6fc19836-f6b5-0ed6-ac9b-7b50c597,2019-08-01,16:00,2019-08-01,16:30,34,1.7,38.263,-85.738,38.261,-85.74,5,16
4769cf26-635c-42cb-f7a7-b9cc284e,2019-08-01,16:00,2019-08-01,16:00,1,0,38.218,-85.764,38.218,-85.764,5,16
5b6da6bb-4e39-b1aa-f04f-d1076560,2019-08-01,16:00,2019-08-01,16:45,39,2.3,38.262,-85.736,38.263,-85.735,5,16
7deff2e1-95d2-1116-48e5-712bd7de,2019-08-01,16:00,2019-08-01,16:00,5,0,38.229,-85.702,38.23,-85.702,5,16
956edd1a-6d95-2727-03c2-9b5f3b6d,2019-08-01,16:00,2019-08-01,16:00,5,0,38.256,-85.752,38.25,-85.756,5,16
919ace19-58d0-a890-6af7-77c8e468,2019-08-01,16:15,2019-08-01,16:15,9,0.83,38.257,-85.757,38.255,-85.757,5,16
959e802a-670f-730d-d2f3-e0088a5c,2019-08-01,16:15,2019-08-01,16:15,4,0.04,38.257,-85.757,38.256,-85.753,5,16
978653ee-47f7-835a-c20d-5a72ab29,2019-08-01,16:15,2019-08-01,16:30,16,1.77,38.262,-85.736,38.261,-85.74,5,16
9e35bc78-d05b-a292-2566-24f731a9,2019-08-01,16:15,2019-08-01,16:15,4,0,38.251,-85.758,38.251,-85.757,5,16
9f262118-aba3-f699-d6f0-9ffd29c8,2019-08-01,16:15,2019-08-01,16:30,6,0,38.249,-85.743,38.251,-85.753,5,16
a493655d-55c6-6a9a-f8f1-6f49853b,2019-08-01,16:15,2019-08-01,16:15,9,0.559,38.231,-85.704,38.223,-85.704,5,16
a7418c93-0f65-e88f-a50c-87f379c3,2019-08-01,16:15,2019-08-01,16:30,4,0,38.255,-85.757,38.253,-85.755,5,16
888f6d91-6581-414b-f318-c069dede,2019-08-01,16:15,2019-08-01,16:15,5,0.3,38.257,-85.756,38.256,-85.753,5,16
7b59096b-4037-f7ed-c88c-c2ae855e,2019-08-01,16:15,2019-08-01,17:00,46,5.095,38.257,-85.742,38.258,-85.741,5,16
7ef7fe1b-b825-58e8-e9de-60424b60,2019-08-01,16:15,2019-08-01,16:15,10,0.249,38.257,-85.753,38.257,-85.763,5,16
80af1331-88f1-2f70-bf76-ae1a0453,2019-08-01,16:15,2019-08-01,16:15,3,0.249,38.257,-85.758,38.257,-85.758,5,16
375ee8be-24f7-6b56-d8f5-dab239c5,2019-08-01,16:15,2019-08-01,16:15,3,0.39,38.257,-85.746,38.26,-85.748,5,16
10b09688-bb88-c227-2d74-6ed93c21,2019-08-01,16:15,2019-08-01,16:15,6,0,38.257,-85.754,38.258,-85.764,5,16
1b233879-a8ee-7f21-837b-19012da1,2019-08-01,16:15,2019-08-01,16:15,4,0.42,38.247,-85.73,38.253,-85.74,5,16
1eed5f47-709e-d71c-0561-6425dcae,2019-08-01,16:15,2019-08-01,16:15,4,0.621,38.241,-85.75,38.246,-85.755,5,16
097f6be5-a4c6-5928-986b-7c54000b,2019-08-01,16:15,2019-08-01,16:30,4,0,38.254,-85.758,38.253,-85.755,5,16
01fb9a05-fdcf-eaa8-3047-4611ad50,2019-08-01,16:15,2019-08-01,16:15,2,0,38.257,-85.758,38.257,-85.762,5,16
ead34f5a-9cde-70f7-50cf-54e1da22,2019-08-01,16:15,2019-08-01,16:15,2,0.19,38.218,-85.748,38.214,-85.751,5,16
f0db1215-3440-e427-5d35-b690f28b,2019-08-01,16:15,2019-08-01,16:30,5,0,38.255,-85.757,38.254,-85.757,5,16
f49815af-651f-4665-6823-11035c94,2019-08-01,16:15,2019-08-01,16:30,3,0,38.255,-85.757,38.254,-85.757,5,16
f4f5e496-29cc-8bf4-4ca4-5cf5569d,2019-08-01,16:15,2019-08-01,16:15,2,0,38.254,-85.745,38.254,-85.745,5,16
e273cd87-92b6-0ddc-fb37-44dc018a,2019-08-01,16:15,2019-08-01,16:30,2,0.07,38.214,-85.751,38.218,-85.749,5,16
e732a301-42c4-60c7-fdba-ac7cab23,2019-08-01,16:15,2019-08-01,17:00,47,0,38.258,-85.745,38.258,-85.742,5,16
bad9c516-2a37-2e52-0e65-6077f47c,2019-08-01,16:15,2019-08-01,16:30,4,0.124,38.253,-85.757,38.252,-85.758,5,16
be5dc289-4755-94f3-0650-35003476,2019-08-01,16:15,2019-08-01,16:15,4,0,38.254,-85.757,38.249,-85.758,5,16
bec6daf7-4fe1-d138-e44f-6ec97ec5,2019-08-01,16:15,2019-08-01,16:30,6,0,38.257,-85.763,38.258,-85.764,5,16
d5895c59-c2e9-3615-3267-a43f4b54,2019-08-01,16:15,2019-08-01,16:15,5,0.311,38.257,-85.757,38.253,-85.757,5,16
d7d68dce-4c6c-ddca-6541-f91cdfac,2019-08-01,16:15,2019-08-01,16:15,5,0,38.257,-85.755,38.258,-85.763,5,16
b05faf89-4aa4-eeb5-ab28-44a58fb5,2019-08-01,16:15,2019-08-01,16:30,21,0,38.256,-85.758,38.242,-85.748,5,16
b12d3ac0-e730-003d-1cc3-7be531ab,2019-08-01,16:15,2019-08-01,16:15,10,0.746,38.251,-85.757,38.258,-85.753,5,16
b6b33161-3d80-f0c6-9780-639dac1c,2019-08-01,16:15,2019-08-01,16:45,38,3.666,38.226,-85.762,38.238,-85.72,5,16
a8b72d22-d255-abbf-cff0-ade6cdbf,2019-08-01,16:15,2019-08-01,16:15,9,0.124,38.257,-85.753,38.258,-85.763,5,16
a9201451-bb17-5906-a37f-b208aeae,2019-08-01,16:15,2019-08-01,16:15,11,0,38.255,-85.744,38.253,-85.757,5,16
ad985dec-9120-7a0c-7896-f91eda6a,2019-08-01,16:15,2019-08-01,16:45,30,0.684,38.257,-85.762,38.256,-85.764,5,16
d9ff6ccf-d208-4ecd-7655-8bed3488,2019-08-01,16:15,2019-08-01,16:15,8,1.926,38.248,-85.756,38.247,-85.756,5,16
da87bf96-799a-d8d3-7698-72f395a3,2019-08-01,16:15,2019-08-01,16:30,22,0.36,38.262,-85.737,38.261,-85.74,5,16
df51d7a4-cf2c-2e9d-760f-c9432add,2019-08-01,16:15,2019-08-01,16:30,6,0,38.251,-85.759,38.255,-85.757,5,16
c3f73129-31ba-7775-0778-71f9af3f,2019-08-01,16:15,2019-08-01,17:00,39,1.802,38.254,-85.759,38.235,-85.761,5,16
c6a0f07b-a197-afdd-f981-c8b1e241,2019-08-01,16:15,2019-08-01,16:15,8,0,38.257,-85.758,38.257,-85.76,5,16
5f7d5e46-0b5f-6d41-60c6-d4c3a786,2019-08-01,16:15,2019-08-01,17:00,45,7.332,38.258,-85.745,38.258,-85.742,5,16
6ed6ee47-ab7b-e0f4-eae0-49974345,2019-08-01,16:15,2019-08-01,16:30,10,0,38.258,-85.745,38.259,-85.766,5,16
3e8849de-203a-6a97-6342-642f7572,2019-08-01,16:15,2019-08-01,16:15,1,0,38.258,-85.763,38.258,-85.763,5,16
550c81a0-e663-2744-d6a1-25571966,2019-08-01,16:15,2019-08-01,16:15,5,0.435,38.257,-85.751,38.257,-85.751,5,16
45120b1a-7bdd-53ac-aeb8-41016b54,2019-08-01,16:15,2019-08-01,16:15,6,0.98,38.231,-85.706,38.229,-85.715,5,16
4d4a9e09-6223-3770-04fb-e47c4379,2019-08-01,16:15,2019-08-01,16:30,6,0,38.257,-85.763,38.256,-85.762,5,16
635539a9-f9be-798a-b9dc-7dc7b8cb,2019-08-01,16:15,2019-08-01,16:30,3,0,38.245,-85.755,38.246,-85.755,5,16
66435d55-7648-3723-4a9e-d9c1f5d3,2019-08-01,16:15,2019-08-01,16:15,9,0.77,38.257,-85.757,38.255,-85.757,5,16
66ca3746-68e2-05b2-f724-e7b5c07a,2019-08-01,16:15,2019-08-01,16:45,38,0,38.226,-85.762,38.239,-85.722,5,16
39a77825-bd84-e2f7-9385-23d0b3f5,2019-08-01,16:30,2019-08-01,16:30,9,0.684,38.253,-85.757,38.254,-85.747,5,16
70f80f8d-e9c0-fa1a-db3a-e190c37a,2019-08-01,16:30,2019-08-01,17:00,27,4.225,38.223,-85.762,38.225,-85.768,5,16
5146c425-912c-0467-7a5b-eacf45f0,2019-08-01,16:30,2019-08-01,17:15,36,2.38,38.244,-85.734,38.232,-85.708,5,16
54d78bf4-728b-cc1c-1267-ad4787f5,2019-08-01,16:30,2019-08-01,16:30,3,0,38.256,-85.751,38.254,-85.754,5,16
5726bafc-46f1-1793-8fd0-6e236e2b,2019-08-01,16:30,2019-08-01,17:15,45,1.118,38.257,-85.753,38.271,-85.749,5,16
e398bb32-c6e0-a8aa-9583-629130e3,2019-08-01,16:30,2019-08-01,16:30,3,0,38.258,-85.764,38.258,-85.765,5,16
e9075d38-4389-d467-1c3f-ee87707a,2019-08-01,16:30,2019-08-01,16:45,6,0.06,38.254,-85.757,38.254,-85.757,5,16
edf088fe-358f-b167-dd7a-e2726119,2019-08-01,16:30,2019-08-01,16:30,2,0,38.254,-85.747,38.254,-85.747,5,16
fe440892-a895-e5a1-7b4d-afbf7232,2019-08-01,16:30,2019-08-01,16:45,22,0,38.257,-85.763,38.258,-85.765,5,16
f129b4ff-fc76-10ef-58c3-533cfffe,2019-08-01,16:30,2019-08-01,16:30,4,0,38.248,-85.757,38.253,-85.754,5,16
f56b4a7f-f00a-0c3f-842e-aaa644e4,2019-08-01,16:30,2019-08-01,16:45,25,1.46,38.258,-85.745,38.258,-85.746,5,16
a22b0a47-2533-9626-9349-ae0a4b82,2019-08-01,16:30,2019-08-01,17:00,21,0,38.249,-85.788,38.25,-85.81,5,16
a5032ca3-16aa-8997-40b6-57745707,2019-08-01,16:30,2019-08-01,17:00,29,3.02,38.256,-85.757,38.256,-85.759,5,16
a8144f3f-bfed-deff-6237-a3edd6b6,2019-08-01,16:30,2019-08-01,17:00,35,4.101,38.257,-85.751,38.259,-85.753,5,16
99aacfc6-c756-8e3a-e6dc-62c54cdb,2019-08-01,16:30,2019-08-01,16:45,21,1.39,38.258,-85.745,38.258,-85.746,5,16
8bc14a73-7a72-a15b-77bc-ee587d22,2019-08-01,16:30,2019-08-01,16:45,10,1.04,38.244,-85.734,38.234,-85.728,5,16
8cf8d4c7-2b0c-f66b-9a0b-1df40d56,2019-08-01,16:30,2019-08-01,17:15,39,2.175,38.256,-85.761,38.253,-85.757,5,16
727aa0ec-a2c2-a25a-0868-bcb67fd0,2019-08-01,16:30,2019-08-01,16:30,3,0,38.254,-85.744,38.254,-85.746,5,16
006b6417-3698-906f-9168-270fecdd,2019-08-01,16:30,2019-08-01,16:45,13,1.491,38.252,-85.756,38.26,-85.737,5,16
052578ba-406e-7ba5-13cf-db43dccc,2019-08-01,16:30,2019-08-01,16:45,14,0,38.258,-85.764,38.257,-85.765,5,16
11f990ab-46dd-f990-52ca-43479e10,2019-08-01,16:30,2019-08-01,16:45,17,0.186,38.258,-85.764,38.256,-85.765,5,16
1a20f2b7-abdd-6d51-7b46-a5bdbcda,2019-08-01,16:30,2019-08-01,17:00,23,3.86,38.27,-85.742,38.27,-85.742,5,16
c6ac1568-c89c-5612-ef2c-5bfd7667,2019-08-01,16:30,2019-08-01,16:45,8,0.435,38.255,-85.755,38.255,-85.755,5,16
d81b964f-7887-7af4-775d-da0d76f3,2019-08-01,16:30,2019-08-01,16:30,1,0,38.255,-85.755,38.255,-85.755,5,16
be7a3483-38f5-fb2f-6464-e4b719cd,2019-08-01,16:30,2019-08-01,16:30,7,0.684,38.247,-85.755,38.255,-85.755,5,16
ce421553-b955-d20d-34b5-5697695a,2019-08-01,16:30,2019-08-01,16:30,9,0,38.253,-85.757,38.254,-85.747,5,16
da04beeb-c09f-2fa9-7182-f2036edc,2019-08-01,16:30,2019-08-01,16:30,1,0,38.254,-85.757,38.254,-85.757,5,16
b291c76c-21d6-e0e7-75a1-6dfa27cc,2019-08-01,16:30,2019-08-01,17:00,35,3.542,38.257,-85.751,38.257,-85.753,5,16
b78ca23c-0b56-9f91-c3b0-8b56264f,2019-08-01,16:30,2019-08-01,16:30,10,0,38.253,-85.757,38.254,-85.747,5,16
aef16bc5-df1c-d68a-a862-b23a7fd1,2019-08-01,16:30,2019-08-01,16:45,20,0.932,38.258,-85.763,38.258,-85.765,5,16
b9a0ada7-523b-2c04-ec41-c2910b8e,2019-08-01,16:45,2019-08-01,17:15,26,2.983,38.254,-85.747,38.255,-85.748,5,16
df5ed522-37fb-ec2a-0a6a-9e54261c,2019-08-01,16:45,2019-08-01,16:45,3,0,38.254,-85.757,38.254,-85.757,5,16
72e129cd-f61c-e50d-9e8f-f761afd5,2019-08-01,16:45,2019-08-01,17:00,9,0,38.258,-85.764,38.257,-85.754,5,16
75160651-d77f-0819-b4c8-48b74dd3,2019-08-01,16:45,2019-08-01,16:45,5,0.2,38.235,-85.719,38.242,-85.726,5,16
a6f5dd64-e2c8-7e55-34b7-164a26b4,2019-08-01,16:45,2019-08-01,16:45,9,1.54,38.219,-85.748,38.208,-85.763,5,16
816d838d-a755-6b53-2553-ad4a3e9a,2019-08-01,16:45,2019-08-01,17:15,29,1.988,38.258,-85.765,38.257,-85.764,5,16
52717088-2403-223f-2065-a9afe3fb,2019-08-01,16:45,2019-08-01,17:15,26,0,38.254,-85.747,38.255,-85.748,5,16
3ab28b50-a636-0e2b-feb3-2f9b2f20,2019-08-01,16:45,2019-08-01,16:45,4,0.48,38.256,-85.753,38.255,-85.76,5,16
3db78c2e-2324-37b2-7d8f-cf923d6a,2019-08-01,16:45,2019-08-01,16:45,1,0,38.254,-85.758,38.254,-85.757,5,16
67075210-3297-da0c-d896-19d12b40,2019-08-01,16:45,2019-08-01,17:00,9,0.684,38.258,-85.764,38.256,-85.754,5,16
414b74e1-22bf-03e9-cfe2-697d7c0f,2019-08-01,16:45,2019-08-01,17:00,7,0,38.258,-85.763,38.257,-85.757,5,16
e8c74bfa-83e8-e05a-9a3c-bbdf6720,2019-08-01,16:45,2019-08-01,17:15,26,1.864,38.254,-85.747,38.254,-85.747,5,16
edb49687-767e-b9e9-7b3a-9e7090e7,2019-08-01,16:45,2019-08-01,17:15,26,0,38.254,-85.747,38.255,-85.748,5,16
fc227bc8-355a-cc0c-3d7b-d534671a,2019-08-01,16:45,2019-08-01,17:15,31,0.14,38.226,-85.673,38.226,-85.673,5,16
1bf2cfaa-a07d-2551-bc21-51ac1f65,2019-08-01,16:45,2019-08-01,17:15,26,0.249,38.254,-85.747,38.256,-85.748,5,16
324b2a6a-0581-a626-791c-33ae4921,2019-08-01,16:45,2019-08-01,17:00,7,0,38.258,-85.763,38.257,-85.756,5,16
352afd3a-8370-d0fc-982b-4990c6d1,2019-08-01,16:45,2019-08-01,17:15,26,2.796,38.254,-85.747,38.254,-85.747,5,16
36496fa8-876c-04e6-497b-db51820a,2019-08-01,16:45,2019-08-01,17:00,8,0,38.258,-85.763,38.257,-85.757,5,16
382eb02e-c571-51a4-4931-18425c80,2019-08-01,16:45,2019-08-01,17:15,24,2.423,38.255,-85.757,38.263,-85.791,5,16
2e0ba561-4a10-af77-bb61-34fd9b89,2019-08-01,16:45,2019-08-01,17:00,8,0,38.258,-85.763,38.257,-85.756,5,16
12b16c98-328d-1964-8b3f-09761803,2019-08-01,16:45,2019-08-01,16:45,8,1.45,38.218,-85.748,38.208,-85.763,5,16
1533ad20-d710-5980-ef81-db5c9c0c,2019-08-01,16:45,2019-08-01,17:00,8,0,38.258,-85.764,38.257,-85.755,5,16
1508c354-fe80-2f7b-cb16-e2e3f41d,2019-08-01,17:00,2019-08-01,17:00,9,0.79,38.27,-85.742,38.27,-85.742,5,17
19238572-c96a-e4c9-565a-14f05523,2019-08-01,17:00,2019-08-01,17:15,7,0.062,38.234,-85.718,38.233,-85.719,5,17
26d03704-7e7b-aabf-0c0e-7e8eafdc,2019-08-01,17:00,2019-08-01,17:15,9,0,38.258,-85.765,38.257,-85.757,5,17
2a36c65b-8d8f-3938-f007-ef185dd9,2019-08-01,17:00,2019-08-01,17:15,9,0.621,38.258,-85.765,38.258,-85.757,5,17
6388ad21-63b4-5864-2342-6cb18934,2019-08-01,17:00,2019-08-01,17:00,2,0,38.256,-85.748,38.256,-85.747,5,17
6424efa1-1639-0fc8-18f5-33170d74,2019-08-01,17:00,2019-08-01,17:15,11,0.808,38.255,-85.744,38.255,-85.757,5,17
6f36e934-bb70-0ba7-d436-93443c28,2019-08-01,17:00,2019-08-01,17:45,43,4.474,38.256,-85.75,38.257,-85.75,5,17
db0513b3-1c06-1710-1caa-bd5b2a3c,2019-08-01,17:00,2019-08-01,17:00,4,0.124,38.254,-85.755,38.254,-85.755,5,17
ab53d59b-3c3a-733d-ea62-c04f8a19,2019-08-01,17:00,2019-08-01,17:45,50,4.722,38.257,-85.75,38.257,-85.75,5,17
af027794-f72f-f58e-a5f6-cf28d967,2019-08-01,17:00,2019-08-01,17:00,5,0.57,38.253,-85.739,38.255,-85.754,5,17
bc2384fd-e3b4-f6c3-edf2-a8ab2614,2019-08-01,17:00,2019-08-01,17:45,38,4.66,38.235,-85.717,38.256,-85.759,5,17
cfde6906-b0f4-18b2-b625-0ef217cd,2019-08-01,17:00,2019-08-01,17:15,9,0,38.258,-85.765,38.258,-85.757,5,17
b1c1dc60-3d4b-8538-dbd7-4c495fdc,2019-08-01,17:00,2019-08-01,17:15,11,1.22,38.234,-85.728,38.231,-85.708,5,17
822184f7-180c-9c4f-95f4-0f71fbfd,2019-08-01,17:00,2019-08-01,17:15,11,0,38.255,-85.744,38.253,-85.757,5,17
7abffbff-a03d-afb2-0db9-316031e8,2019-08-01,17:00,2019-08-01,17:00,2,0,38.255,-85.757,38.255,-85.757,5,17
8e99bcca-8a83-dab0-7a56-263c54d9,2019-08-01,17:00,2019-08-01,17:15,4,0.124,38.258,-85.757,38.258,-85.757,5,17
8eda3c7c-9fe4-7cc3-6fe0-1d9d4bcc,2019-08-01,17:00,2019-08-01,17:00,4,0.12,38.221,-85.761,38.221,-85.761,5,17
9d402d08-d812-a043-8e98-3e181bbf,2019-08-01,17:00,2019-08-01,17:15,2,0.16,38.257,-85.757,38.255,-85.757,5,17
fc376e1e-8778-67d5-1610-a19b7646,2019-08-01,17:00,2019-08-01,17:15,12,2.51,38.252,-85.654,38.261,-85.654,5,17
e482d5ba-bf60-a041-918f-ef5b294d,2019-08-01,17:00,2019-08-01,17:00,4,0.684,38.248,-85.756,38.238,-85.758,5,17
e6f152ef-5f21-c192-2f5d-631e706d,2019-08-01,17:00,2019-08-01,17:00,3,0.29,38.256,-85.76,38.256,-85.753,5,17
e8961a6a-5207-8f5b-af7b-8e280a1a,2019-08-01,17:00,2019-08-01,17:00,3,0,38.256,-85.751,38.256,-85.755,5,17
e629c89e-9782-7c20-724f-81f7300a,2019-08-01,17:15,2019-08-01,17:30,14,0.49,38.261,-85.74,38.262,-85.735,5,17
f9cb2cd7-bf00-c4b2-6a6f-458763f0,2019-08-01,17:15,2019-08-01,17:30,16,0.994,38.221,-85.761,38.233,-85.759,5,17
facc9110-6a49-4250-f23e-35d61f86,2019-08-01,17:15,2019-08-01,17:45,25,0.88,38.27,-85.742,38.272,-85.741,5,17
fadb357b-96e9-615d-776b-9148e419,2019-08-01,17:15,2019-08-01,17:30,5,0,38.257,-85.764,38.257,-85.764,5,17
f7d20d23-a084-31be-fe4c-7c2c40d4,2019-08-01,17:15,2019-08-01,17:30,6,0.49,38.243,-85.73,38.237,-85.726,5,17
ed791ec8-e50d-48f0-4aa0-eb7e578b,2019-08-01,17:15,2019-08-01,17:15,2,0,38.25,-85.758,38.247,-85.758,5,17
b2559b8c-9e5c-e8a3-b1f8-4d4fdd33,2019-08-01,17:15,2019-08-01,18:15,59,10.21,38.235,-85.715,38.252,-85.686,5,17
b74ec58e-9040-7040-bab7-46ab93e9,2019-08-01,17:15,2019-08-01,17:15,2,0,38.258,-85.757,38.258,-85.757,5,17
c38e32d5-b57a-57af-dff3-c42ae2a7,2019-08-01,17:15,2019-08-01,17:45,36,4,38.253,-85.74,38.257,-85.752,5,17
c69f611f-8bb3-09e5-d08f-68381981,2019-08-01,17:15,2019-08-01,19:15,127,1.1,38.254,-85.747,38.246,-85.754,5,17
c8a46450-72b0-2763-01ab-2cccd6b2,2019-08-01,17:15,2019-08-01,18:15,58,10.26,38.235,-85.715,38.252,-85.686,5,17
cdcd78ef-374b-f820-6605-2377dec5,2019-08-01,17:15,2019-08-01,17:45,36,4.29,38.253,-85.74,38.257,-85.752,5,17
a8a611b5-b740-cb29-8bea-d3d47ae8,2019-08-01,17:15,2019-08-01,17:15,5,0,38.255,-85.755,38.254,-85.749,5,17
acb7889a-93b3-2ec9-b90c-77d33bca,2019-08-01,17:15,2019-08-01,17:30,15,2.175,38.256,-85.728,38.255,-85.76,5,17
ad4509e8-6b04-7dfc-4429-49e5dbc8,2019-08-01,17:15,2019-08-01,17:30,11,0,38.226,-85.762,38.226,-85.759,5,17
bc8961cf-7657-4754-613a-7d8890f6,2019-08-01,17:15,2019-08-01,17:45,37,4.12,38.253,-85.74,38.257,-85.752,5,17
1a11b0f0-0a4c-0cd4-67e3-78c2ac1d,2019-08-01,17:15,2019-08-01,17:15,2,0.932,38.253,-85.737,38.253,-85.737,5,17
241d16c7-8052-762e-c487-151f567d,2019-08-01,17:15,2019-08-01,17:30,9,0.5,38.261,-85.74,38.262,-85.735,5,17
4a41cc3c-17e4-6cf0-7d61-16d6498b,2019-08-01,17:15,2019-08-01,17:15,8,0.124,38.256,-85.758,38.256,-85.752,5,17
493351f0-02c2-c8dd-9843-b460fc2d,2019-08-01,17:15,2019-08-01,17:30,17,1.429,38.221,-85.761,38.238,-85.755,5,17
9347f32f-7aa9-41cc-9e29-07981976,2019-08-01,17:15,2019-08-01,17:30,12,0.87,38.25,-85.756,38.237,-85.758,5,17
7342b126-24ef-61ed-4454-acc3eb2f,2019-08-01,17:15,2019-08-01,17:30,13,0,38.256,-85.761,38.237,-85.742,5,17
74cb9c3b-b634-4959-359c-9c6c2ce1,2019-08-01,17:15,2019-08-01,17:15,6,0,38.258,-85.757,38.252,-85.758,5,17
8b51cfe7-8e5d-e41f-e625-21ce67d4,2019-08-01,17:15,2019-08-01,17:30,10,0.47,38.256,-85.753,38.251,-85.757,5,17
83d8788f-a0f0-b012-08da-84df3d9f,2019-08-01,17:30,2019-08-01,17:30,7,0,38.239,-85.721,38.232,-85.708,5,17
722718c4-9711-8f58-7476-3c614dc4,2019-08-01,17:30,2019-08-01,17:45,1,0.09,38.242,-85.726,38.243,-85.726,5,17
756e29ce-41c2-d390-8df6-92a0564f,2019-08-01,17:30,2019-08-01,17:45,16,3.728,38.261,-85.739,38.249,-85.795,5,17
